,Area,TotHousehold,ParentArea,Year,MedInc_house,perc_less20k_house,perc_bet20k30k_house,perc_bet30k50k_house,perc_bet50k70k_house,perc_bet70k100k_house,perc_bet100k150k_house,perc_greater150k_house
933,Woolston South,228.0,CanterburyRegion,2013,54200.0,0.09210526315789473,0.11842105263157894,0.11842105263157894,0.18421052631578946,0.15789473684210525,0.07894736842105263,0.02631578947368421
934,Port Hills,27.0,CanterburyRegion,2013,97300.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111
935,South New Brighton,1332.0,CanterburyRegion,2013,59600.0,0.07882882882882883,0.0990990990990991,0.19369369369369369,0.1373873873873874,0.15990990990990991,0.13063063063063063,0.060810810810810814
936,Brookhaven-Ferrymead,396.0,CanterburyRegion,2013,67100.0,0.06060606060606061,0.08333333333333333,0.17424242424242425,0.1590909090909091,0.17424242424242425,0.16666666666666666,0.07575757575757576
937,Heathcote Valley,777.0,CanterburyRegion,2013,73800.0,0.06177606177606178,0.08108108108108109,0.15444015444015444,0.10424710424710425,0.17374517374517376,0.1583011583011583,0.11969111969111969
938,Mount Pleasant,1125.0,CanterburyRegion,2013,94600.0,0.037333333333333336,0.064,0.11466666666666667,0.10666666666666667,0.16533333333333333,0.184,0.24
939,Redcliffs,717.0,CanterburyRegion,2013,80100.0,0.06276150627615062,0.09623430962343096,0.12552301255230125,0.11715481171548117,0.12552301255230125,0.1589958158995816,0.200836820083682
940,Governors Bay,309.0,CanterburyRegion,2013,103600.0,0.038834951456310676,0.038834951456310676,0.10679611650485436,0.0970873786407767,0.1553398058252427,0.2621359223300971,0.20388349514563106
941,Inlets other Christchurch City,0.0,CanterburyRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,Clifton Hill,555.0,CanterburyRegion,2013,97000.0,0.032432432432432434,0.05945945945945946,0.11351351351351352,0.0918918918918919,0.16216216216216217,0.17297297297297298,0.25405405405405407
943,Lyttelton,1158.0,CanterburyRegion,2013,70100.0,0.07253886010362694,0.07772020725388601,0.15284974093264247,0.12176165803108809,0.16321243523316062,0.16062176165803108,0.10103626943005181
944,Inlet Port Lyttelton,0.0,CanterburyRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,Sumner,1314.0,CanterburyRegion,2013,85600.0,0.05707762557077625,0.0821917808219178,0.1141552511415525,0.1095890410958904,0.1415525114155251,0.15296803652968036,0.2146118721461187
946,Teddington,72.0,CanterburyRegion,2013,80900.0,0.08333333333333333,0.041666666666666664,0.125,0.16666666666666666,0.25,0.16666666666666666,0.125
947,Diamond Harbour,576.0,CanterburyRegion,2013,64300.0,0.0625,0.109375,0.17708333333333334,0.140625,0.1875,0.14583333333333334,0.08333333333333333
948,Inland water Lake Ellesmere/Te Waihora South,0.0,CanterburyRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,Banks Peninsula South,456.0,CanterburyRegion,2013,58600.0,0.1118421052631579,0.09210526315789473,0.19078947368421054,0.125,0.19736842105263158,0.10526315789473684,0.06578947368421052
950,Eastern Bays-Banks Peninsula,270.0,CanterburyRegion,2013,58000.0,0.1,0.12222222222222222,0.16666666666666666,0.1,0.16666666666666666,0.08888888888888889,0.1
951,Akaroa Harbour,327.0,CanterburyRegion,2013,48700.0,0.10091743119266056,0.13761467889908258,0.2018348623853211,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.06422018348623854
952,Inlet Akaroa Harbour,0.0,CanterburyRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,Akaroa,300.0,CanterburyRegion,2013,52200.0,0.13,0.12,0.17,0.12,0.14,0.1,0.09
954,Craigieburn,81.0,CanterburyRegion,2013,54300.0,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.18518518518518517,0.14814814814814814,0.1111111111111111,0.037037037037037035
955,Torlesse,399.0,CanterburyRegion,2013,59900.0,0.08270676691729323,0.09774436090225563,0.17293233082706766,0.15037593984962405,0.18796992481203006,0.12781954887218044,0.05263157894736842
956,Glenroy-Hororata,411.0,CanterburyRegion,2013,63600.0,0.058394160583941604,0.08759124087591241,0.17518248175182483,0.145985401459854,0.1897810218978102,0.12408759124087591,0.072992700729927
957,Glentunnel,435.0,CanterburyRegion,2013,65100.0,0.06206896551724138,0.08275862068965517,0.19310344827586207,0.12413793103448276,0.18620689655172415,0.12413793103448276,0.08275862068965517
958,Darfield,900.0,CanterburyRegion,2013,68300.0,0.06,0.10666666666666667,0.14,0.14,0.17333333333333334,0.17,0.08333333333333333
959,Kirwee,399.0,CanterburyRegion,2013,87000.0,0.03007518796992481,0.05263157894736842,0.12030075187969924,0.12781954887218044,0.19548872180451127,0.2556390977443609,0.10526315789473684
960,Bankside,594.0,CanterburyRegion,2013,79500.0,0.04040404040404041,0.04040404040404041,0.1414141414141414,0.13636363636363635,0.23232323232323232,0.14646464646464646,0.12626262626262627
961,Charing Cross,297.0,CanterburyRegion,2013,85600.0,0.030303030303030304,0.050505050505050504,0.12121212121212122,0.13131313131313133,0.20202020202020202,0.16161616161616163,0.1717171717171717
962,Halkett,525.0,CanterburyRegion,2013,90700.0,0.04,0.05142857142857143,0.12571428571428572,0.09714285714285714,0.1657142857142857,0.18857142857142858,0.19428571428571428
963,Newtons Road,1032.0,CanterburyRegion,2013,93100.0,0.0436046511627907,0.04941860465116279,0.10755813953488372,0.11337209302325581,0.1686046511627907,0.19767441860465115,0.2005813953488372
964,West Melton,261.0,CanterburyRegion,2013,114400.0,0.022988505747126436,0.04597701149425287,0.05747126436781609,0.06896551724137931,0.19540229885057472,0.3103448275862069,0.25287356321839083
965,Burnham Camp,195.0,CanterburyRegion,2013,77200.0,0.015384615384615385,0.046153846153846156,0.06153846153846154,0.2153846153846154,0.26153846153846155,0.15384615384615385,0.046153846153846156
966,Rolleston Izone,18.0,CanterburyRegion,2013,84100.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
967,Rolleston North West,582.0,CanterburyRegion,2013,89800.0,0.020618556701030927,0.041237113402061855,0.0979381443298969,0.13917525773195877,0.2422680412371134,0.25773195876288657,0.11855670103092783
968,Springston,705.0,CanterburyRegion,2013,83800.0,0.05531914893617021,0.0425531914893617,0.11914893617021277,0.14042553191489363,0.19574468085106383,0.2127659574468085,0.13191489361702127
969,Rolleston Central,978.0,CanterburyRegion,2013,88400.0,0.03680981595092025,0.046012269938650305,0.1196319018404908,0.1196319018404908,0.22699386503067484,0.26993865030674846,0.10429447852760736
970,Rolleston North East,693.0,CanterburyRegion,2013,95900.0,0.017316017316017316,0.04329004329004329,0.07792207792207792,0.09956709956709957,0.2554112554112554,0.29004329004329005,0.12987012987012986
971,Rolleston South West,618.0,CanterburyRegion,2013,106300.0,0.014563106796116505,0.02912621359223301,0.06310679611650485,0.07766990291262135,0.23786407766990292,0.28640776699029125,0.20388349514563106
972,Southbridge,897.0,CanterburyRegion,2013,70400.0,0.06020066889632107,0.06688963210702341,0.17725752508361203,0.14046822742474915,0.1939799331103679,0.1605351170568562,0.09364548494983277
973,Rolleston South East,144.0,CanterburyRegion,2013,100600.0,0.041666666666666664,0.0625,0.0625,0.125,0.14583333333333334,0.1875,0.2708333333333333
974,Trents,627.0,CanterburyRegion,2013,99300.0,0.03827751196172249,0.05263157894736842,0.10526315789473684,0.09569377990430622,0.1674641148325359,0.20574162679425836,0.24401913875598086
975,Prebbleton,873.0,CanterburyRegion,2013,108500.0,0.020618556701030927,0.048109965635738834,0.07216494845360824,0.07216494845360824,0.18900343642611683,0.27835051546391754,0.21993127147766323
976,Irwell,483.0,CanterburyRegion,2013,74000.0,0.07453416149068323,0.08074534161490683,0.12422360248447205,0.13664596273291926,0.19875776397515527,0.18012422360248448,0.07453416149068323
977,Ladbrooks,510.0,CanterburyRegion,2013,100400.0,0.029411764705882353,0.03529411764705882,0.08235294117647059,0.09411764705882353,0.19411764705882353,0.17647058823529413,0.27058823529411763
978,Lincoln West,681.0,CanterburyRegion,2013,77800.0,0.05726872246696035,0.09251101321585903,0.14096916299559473,0.11013215859030837,0.17180616740088106,0.2026431718061674,0.1145374449339207
979,Lincoln East,516.0,CanterburyRegion,2013,90600.0,0.05232558139534884,0.0755813953488372,0.12209302325581395,0.11046511627906977,0.1569767441860465,0.2616279069767442,0.1511627906976744
980,Leeston,594.0,CanterburyRegion,2013,60600.0,0.0707070707070707,0.13131313131313133,0.16666666666666666,0.15656565656565657,0.17676767676767677,0.11616161616161616,0.06565656565656566
981,Tai Tapu,324.0,CanterburyRegion,2013,94700.0,0.046296296296296294,0.046296296296296294,0.1111111111111111,0.08333333333333333,0.2037037037037037,0.16666666666666666,0.25
982,Motukarara,234.0,CanterburyRegion,2013,79100.0,0.07692307692307693,0.05128205128205128,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.19230769230769232,0.1282051282051282
983,Inland water Lake Ellesmere/Te Waihora North,0.0,CanterburyRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,Ashburton Lakes,36.0,CanterburyRegion,2013,69500.0,0.08333333333333333,0.0,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
985,Cairnbrae,504.0,CanterburyRegion,2013,76500.0,0.03571428571428571,0.041666666666666664,0.15476190476190477,0.16666666666666666,0.17857142857142858,0.17261904761904762,0.13690476190476192
986,Ashburton Forks,741.0,CanterburyRegion,2013,73200.0,0.032388663967611336,0.03643724696356275,0.17408906882591094,0.1700404858299595,0.21052631578947367,0.15384615384615385,0.09716599190283401
987,Methven,672.0,CanterburyRegion,2013,64600.0,0.0625,0.08928571428571429,0.16517857142857142,0.16517857142857142,0.17410714285714285,0.14732142857142858,0.06696428571428571
988,Ealing-Lowcliffe,519.0,CanterburyRegion,2013,65300.0,0.04046242774566474,0.05202312138728324,0.19653179190751446,0.17341040462427745,0.20809248554913296,0.09826589595375723,0.09248554913294797
989,Eiffelton,795.0,CanterburyRegion,2013,83800.0,0.03018867924528302,0.026415094339622643,0.13962264150943396,0.1471698113207547,0.22641509433962265,0.1660377358490566,0.15471698113207547
990,Chertsey,579.0,CanterburyRegion,2013,74600.0,0.04145077720207254,0.046632124352331605,0.17098445595854922,0.15025906735751296,0.22279792746113988,0.15544041450777202,0.09326424870466321
991,Winchmore-Wakanui,558.0,CanterburyRegion,2013,76800.0,0.05913978494623656,0.03763440860215054,0.16666666666666666,0.13978494623655913,0.16129032258064516,0.16129032258064516,0.14516129032258066
992,Allenton North,867.0,CanterburyRegion,2013,70700.0,0.05190311418685121,0.09342560553633218,0.1522491349480969,0.15570934256055363,0.1972318339100346,0.15570934256055363,0.11072664359861592
993,Allenton South,801.0,CanterburyRegion,2013,61600.0,0.06741573033707865,0.10861423220973783,0.19101123595505617,0.15355805243445692,0.19101123595505617,0.1198501872659176,0.0599250936329588
994,Rakaia,546.0,CanterburyRegion,2013,54300.0,0.09340659340659341,0.1043956043956044,0.2032967032967033,0.14285714285714285,0.18681318681318682,0.1043956043956044,0.03296703296703297
995,Ashburton North,375.0,CanterburyRegion,2013,78000.0,0.024,0.064,0.16,0.136,0.232,0.192,0.096
996,Allenton East,834.0,CanterburyRegion,2013,63000.0,0.07194244604316546,0.11510791366906475,0.15827338129496402,0.1618705035971223,0.17625899280575538,0.17266187050359713,0.050359712230215826
997,Tinwald North,429.0,CanterburyRegion,2013,66100.0,0.055944055944055944,0.0979020979020979,0.18181818181818182,0.14685314685314685,0.21678321678321677,0.13286713286713286,0.055944055944055944
998,Ashburton Central,72.0,CanterburyRegion,2013,35100.0,0.125,0.16666666666666666,0.20833333333333334,0.125,0.08333333333333333,0.0,0.041666666666666664
999,Ashburton West,423.0,CanterburyRegion,2013,45000.0,0.12056737588652482,0.1702127659574468,0.18439716312056736,0.14184397163120568,0.16312056737588654,0.07801418439716312,0.0425531914893617
1000,Tinwald South,864.0,CanterburyRegion,2013,58700.0,0.0798611111111111,0.1076388888888889,0.1736111111111111,0.17708333333333334,0.2013888888888889,0.1111111111111111,0.03125
1001,Ashburton East,747.0,CanterburyRegion,2013,40200.0,0.11646586345381527,0.17269076305220885,0.21686746987951808,0.10843373493975904,0.11646586345381527,0.08835341365461848,0.028112449799196786
1002,Netherby,699.0,CanterburyRegion,2013,52900.0,0.1072961373390558,0.12446351931330472,0.18454935622317598,0.14163090128755365,0.1630901287553648,0.12875536480686695,0.02575107296137339
1003,Hampstead,1143.0,CanterburyRegion,2013,49300.0,0.12073490813648294,0.13385826771653545,0.1784776902887139,0.14173228346456693,0.1679790026246719,0.08923884514435695,0.026246719160104987
1004,Ben McLeod,63.0,CanterburyRegion,2013,52000.0,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0
1005,Arundel,498.0,CanterburyRegion,2013,71200.0,0.06626506024096386,0.04819277108433735,0.13855421686746988,0.1686746987951807,0.1686746987951807,0.1566265060240964,0.1144578313253012
1006,Levels Valley,378.0,CanterburyRegion,2013,78800.0,0.047619047619047616,0.05555555555555555,0.15873015873015872,0.10317460317460317,0.2222222222222222,0.15873015873015872,0.11904761904761904
1007,Geraldine,1098.0,CanterburyRegion,2013,44100.0,0.11475409836065574,0.16393442622950818,0.22404371584699453,0.13387978142076504,0.14207650273224043,0.10109289617486339,0.02459016393442623
1008,Rangitata,576.0,CanterburyRegion,2013,66000.0,0.046875,0.08854166666666667,0.18229166666666666,0.15104166666666666,0.19270833333333334,0.14583333333333334,0.08854166666666667
1009,Waitohi (Timaru District),681.0,CanterburyRegion,2013,60800.0,0.09251101321585903,0.07929515418502203,0.17180616740088106,0.15418502202643172,0.15859030837004406,0.15418502202643172,0.06167400881057269
1010,Pleasant Point,537.0,CanterburyRegion,2013,51200.0,0.11173184357541899,0.15083798882681565,0.18435754189944134,0.11731843575418995,0.19553072625698323,0.10614525139664804,0.0446927374301676
1011,Temuka West,921.0,CanterburyRegion,2013,42700.0,0.14332247557003258,0.15960912052117263,0.1986970684039088,0.13029315960912052,0.14006514657980457,0.08794788273615635,0.016286644951140065
1012,Hadlow,468.0,CanterburyRegion,2013,84900.0,0.04487179487179487,0.057692307692307696,0.10897435897435898,0.14743589743589744,0.16666666666666666,0.19230769230769232,0.16666666666666666
1013,Levels,450.0,CanterburyRegion,2013,68400.0,0.07333333333333333,0.06666666666666667,0.15333333333333332,0.16,0.19333333333333333,0.14666666666666667,0.09333333333333334
1014,Temuka East,918.0,CanterburyRegion,2013,55700.0,0.09803921568627451,0.14705882352941177,0.17320261437908496,0.14705882352941177,0.18627450980392157,0.12418300653594772,0.02287581699346405
1015,Gleniti North,510.0,CanterburyRegion,2013,72100.0,0.047058823529411764,0.08823529411764706,0.18823529411764706,0.1411764705882353,0.18235294117647058,0.15294117647058825,0.14705882352941177
1016,Washdyke,411.0,CanterburyRegion,2013,55600.0,0.10218978102189781,0.10218978102189781,0.1897810218978102,0.145985401459854,0.20437956204379562,0.0948905109489051,0.0364963503649635
1017,Fairview,603.0,CanterburyRegion,2013,60300.0,0.06965174129353234,0.07960199004975124,0.19900497512437812,0.16417910447761194,0.1691542288557214,0.13432835820895522,0.05472636815920398
1018,Gleniti South,888.0,CanterburyRegion,2013,67400.0,0.06756756756756757,0.125,0.16554054054054054,0.11486486486486487,0.2195945945945946,0.15878378378378377,0.07094594594594594
1019,Glenwood,720.0,CanterburyRegion,2013,47400.0,0.10833333333333334,0.15416666666666667,0.22083333333333333,0.14583333333333334,0.16666666666666666,0.08333333333333333,0.0375
1020,Marchwiel West,633.0,CanterburyRegion,2013,43500.0,0.13744075829383887,0.14218009478672985,0.22274881516587677,0.13744075829383887,0.17535545023696683,0.061611374407582936,0.018957345971563982
1021,Marchwiel East,717.0,CanterburyRegion,2013,46800.0,0.14225941422594143,0.12133891213389121,0.19246861924686193,0.14644351464435146,0.14644351464435146,0.08368200836820083,0.02510460251046025
1022,Highfield North,957.0,CanterburyRegion,2013,54300.0,0.11598746081504702,0.13166144200626959,0.1786833855799373,0.10658307210031348,0.15673981191222572,0.12225705329153605,0.09717868338557993
1023,Highfield South,495.0,CanterburyRegion,2013,61200.0,0.07878787878787878,0.10303030303030303,0.18181818181818182,0.1696969696969697,0.2,0.12727272727272726,0.048484848484848485
1024,Waimataitai-Maori Hill,894.0,CanterburyRegion,2013,45400.0,0.13087248322147652,0.15436241610738255,0.18456375838926176,0.11409395973154363,0.1476510067114094,0.087248322147651,0.05704697986577181
1025,Fraser Park,1140.0,CanterburyRegion,2013,52800.0,0.09736842105263158,0.13157894736842105,0.2,0.13421052631578947,0.19736842105263158,0.10526315789473684,0.034210526315789476
1026,Seaview,954.0,CanterburyRegion,2013,39600.0,0.16037735849056603,0.1540880503144654,0.18553459119496854,0.11320754716981132,0.13522012578616352,0.06918238993710692,0.03459119496855346
1027,Inlet Port Timaru,0.0,CanterburyRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
