WKT,SA22020_V1_00,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,SHAPE_X,SHAPE_Y
POINT (173.95096303677872 -35.225073094334284),103000,Kerikeri Central,Kerikeri Central,3.71173615744,3.71173615744,-35.225073094225344,173.95096303653332,1686540.007077781,6101582.464812304,1686540.0071,6101582.4648
POINT (173.95854473209673 -35.23950959287112),103100,Kerikeri South,Kerikeri South,15.4646597708,15.4646597708,-35.239509593023286,173.95854473170965,1687214.527864616,6099974.742683472,1687214.5279,6099974.7427
POINT (173.8599009597646 -35.33519973501945),103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,87.375532141,87.375532141,-35.33519973500465,173.8599009593524,1678147.0302625515,6089444.353701973,1678147.0303,6089444.3537
POINT (174.00196293009137 -35.27909579208942),103300,Puketona-Waitangi,Puketona-Waitangi,269.527039619,269.527039619,-35.279095792461575,174.00196293046616,1691120.799833668,6095545.36695839,1691120.7998,6095545.367
POINT (173.81078562978132 -35.419598954453065),103400,Ngapuhi,Ngapuhi,175.385034739,175.385034739,-35.41959895432565,173.81078562943853,1673606.677168992,6080121.546114394,1673606.6772,6080121.5461
POINT (173.7976750366008 -35.4079242785737),103500,Kaikohe,Kaikohe,5.67503602059,5.67503602059,-35.407924278558816,173.7976750370292,1672426.8609389104,6081426.0369013455,1672426.8609,6081426.0369
POINT (173.98168220273993 -35.35447893181697),103600,Pakaraka,Pakaraka,72.3887647002,72.3887647002,-35.35447893216966,173.98168220327867,1689193.544548561,6087203.257160407,1689193.5445,6087203.2572
POINT (174.0544337247479 -35.27961600892847),103700,Haruru,Haruru,1.52723263482,1.52723263482,-35.27961600934073,174.05443372515893,1695892.1769368951,6095438.205953889,1695892.1769,6095438.206
POINT (174.12446566202215 -35.256538712061925),103800,Russell,Russell,3.27986219892,3.27986219892,-35.25653871172365,174.12446566187134,1702290.2856867034,6097927.71473768,1702290.2857,6097927.7147
POINT (174.08666393695276 -35.2833013020263),103900,Paihia,Paihia,2.24210047443,2.24210047443,-35.28330130235483,174.08666393748572,1698818.8910480654,6094997.841263042,1698818.891,6094997.8413
POINT (173.8053651732425 -35.54715529673149),104000,Mataraua Forest,Mataraua Forest,272.927046897,272.927046897,-35.54715529704488,173.80536517313757,1672999.136890206,6065978.4633653285,1672999.1369,6065978.4634
POINT (174.0035072771877 -35.46064296625258),104100,Matawaia-Taumarere,Matawaia-Taumarere,410.639989289,410.639989289,-35.46064296613023,174.0035072769098,1691057.093574918,6075408.796013834,1691057.0936,6075408.796
POINT (174.16205272614863 -35.286756042515144),104200,Russell Peninsula,Russell Peninsula,27.3574435495,27.3574435495,-35.286756042103,174.1620527264477,1705670.4017277337,6094536.955945398,1705670.4017,6094536.9559
POINT (174.10202387282803 -35.3087545252805),104300,Opua (Far North District),Opua (Far North District),5.60752909957,5.60752909957,-35.30875452555338,174.1020238728432,1700184.371301041,6092159.449669726,1700184.3713,6092159.4497
POINT (174.2322104562981 -35.315317777383854),104400,Russell Forest-Rawhiti,Russell Forest-Rawhiti,322.366599599,322.366599599,-35.31531777762326,174.2322104561469,1712011.088585921,6091292.147873623,1712011.0886,6091292.1479
POINT (174.0224322527176 -35.385533425046695),104500,Moerewa,Moerewa,1.87566949608,1.87566949608,-35.38553342528702,174.02243225289766,1692860.5542160782,6083721.565173183,1692860.5542,6083721.5652
POINT (174.06951266160362 -35.38157867632494),104600,Kawakawa,Kawakawa,1.73142634654,1.73142634654,-35.38157867603797,174.0695126620245,1697141.4498385668,6084114.975031422,1697141.4498,6084114.975
POINT (174.1413347275217 -35.47825777129869),104700,Maromaku,Maromaku,238.337194348,238.337194348,-35.47825777098283,174.1413347270318,1703541.3243559576,6073319.277635553,1703541.3244,6073319.2776
POINT (174.00231488913494 -35.65302233147549),104800,Mangakahia-Hūkerenui,Mangakahia-Hukerenui,658.546331242,658.546331242,-35.653022331246305,174.0023148889405,1690731.813782658,6054072.720625608,1690731.8138,6054072.7206
POINT (174.33751963666714 -35.48968232482168),104900,Whangaruru,Whangaruru,1342.22129008,1342.22129008,-35.48968232442118,174.33751963704998,1721322.9349353262,6071828.621443951,1721322.9349,6071828.6214
POINT (174.41092604092367 -35.48444328169512),105000,Inlets other Whangarei District,Inlets other Whangarei District,0.0,39.050902615,-35.484443281784515,174.41092604110466,1727990.1790162742,6072316.975989845,1727990.179,6072316.976
POINT (174.21643637065787 -35.677051253440126),105100,Matarau,Matarau,108.370722462,108.370722462,-35.67705125362598,174.21643637078944,1710082.4378116478,6051188.729579242,1710082.4378,6051188.7296
POINT (174.2871638094882 -35.59448377960782),105200,Hikurangi,Hikurangi,4.00139061555,4.00139061555,-35.5944837793412,174.28716380893738,1716603.205450484,6060265.288030228,1716603.2055,6060265.288
POINT (174.28665706855688 -35.62944687355103),105300,Kauri,Kauri,56.103479152,56.103479152,-35.629446873427895,174.28665706815764,1716506.5797640232,6056387.903414133,1716506.5798,6056387.9034
POINT (174.15473974264114 -35.76206539620729),105400,Maungatapere,Maungatapere,174.484735448,174.484735448,-35.762065396571515,174.1547397429945,1704387.9338314685,6041826.637159231,1704387.9338,6041826.6372
POINT (174.295074126303 -35.67006494458266),105500,Kamo West,Kamo West,4.49938132587,4.49938132587,-35.670064945011845,174.29507412619296,1717209.4231894084,6051872.651052529,1717209.4232,6051872.6511
POINT (174.47811252553564 -35.59794257909055),105600,Matapouri-Tutukaka,Matapouri-Tutukaka,79.2450347327,79.2450347327,-35.597942578972386,174.4781125254736,1733896.5120945722,6059638.616113181,1733896.5121,6059638.6161
POINT (174.4028425676645 -35.646754200555314),105700,Kiripaka,Kiripaka,72.047753985,72.047753985,-35.64675420076915,174.4028425674706,1727000.4180821048,6054324.319976528,1727000.4181,6054324.32
POINT (174.30980272328785 -35.677472835263025),105800,Kamo East,Kamo East,1.42718009594,1.42718009594,-35.67747283492343,174.30980272294894,1718531.5390698293,6051033.309838079,1718531.5391,6051033.3098
POINT (174.29505829854702 -35.69015067064626),105900,Granfield Reserve,Granfield Reserve,1.66092068283,1.66092068283,-35.690150670919365,174.2950582984195,1717178.614688057,6049644.804669862,1717178.6147,6049644.8047
POINT (174.30458122507113 -35.6833950329629),106000,Kamo Central,Kamo Central,1.09354445078,1.09354445078,-35.6833950327445,174.30458122483554,1718050.2642789993,6050382.7205245085,1718050.2643,6050382.7205
POINT (174.2958008606132 -35.705201324525035),106100,Whau Valley,Whau Valley,7.17969725238,7.17969725238,-35.70520132484964,174.2958008603517,1717223.772275864,6047974.52746431,1717223.7723,6047974.5275
POINT (174.32304771378708 -35.68085148575827),106200,Tikipunga North,Tikipunga North,2.74100902752,2.74100902752,-35.68085148572332,174.3230477136952,1719725.1742917348,6050642.490603988,1719725.1743,6050642.4906
POINT (174.2550210732632 -35.74644601586439),106300,Pukenui,Pukenui,19.1924016138,19.1924016138,-35.746446015701984,174.25502107348598,1713475.9417203723,6043447.682417762,1713475.9417,6043447.6824
POINT (174.31769955371422 -35.69329801471775),106400,Otangarei,Otangarei,1.03952096731,1.03952096731,-35.693298014962465,174.3176995538715,1719222.656313866,6049268.449672666,1719222.6563,6049268.4497
POINT (174.33166482513943 -35.69457744171732),106500,Tikipunga South,Tikipunga South,2.74039926972,2.74039926972,-35.694577441631765,174.33166482525215,1720484.352510325,6049109.489009352,1720484.3525,6049109.489
POINT (174.31441738985117 -35.7117563287785),106600,Kensington (Whangarei District),Kensington (Whangarei District),3.11262711818,3.11262711818,-35.71175632845565,174.3144173897733,1718898.26169343,6047225.0618359065,1718898.2617,6047225.0618
POINT (174.3612185691001 -35.703984806847856),106700,Abbey Caves-Glenbervie,Abbey Caves-Glenbervie,32.1104582293,32.1104582293,-35.703984806644456,174.36121856938877,1723143.963026428,6048029.360322198,1723143.963,6048029.3603
POINT (174.3243045453854 -35.7045121609818),106800,Mairtown,Mairtown,0.943444291042,0.943444291042,-35.70451216053194,174.32430454582268,1719803.5168402344,6048016.551749364,1719803.5168,6048016.5517
POINT (174.29036970947973 -35.73756894464797),106900,Maunu-Horahora,Maunu-Horahora,4.2987684708,4.2987684708,-35.73756894445043,174.29036970954832,1716685.2053064893,6044390.83272183,1716685.2053,6044390.8327
POINT (174.30955344183852 -35.72703494421705),107000,Woodhill-Vinetown,Woodhill-Vinetown,1.38514560938,1.38514560938,-35.7270349439494,174.30955344215778,1718435.6415292684,6045536.259329305,1718435.6415,6045536.2593
POINT (174.32428861593075 -35.727312372736215),107100,Whangārei Central,Whangarei Central,2.81252365778,2.81252365778,-35.727312373108155,174.32428861553734,1719767.9467638584,6045487.5971592255,1719767.9468,6045487.5972
POINT (174.3396423112038 -35.725993322991094),107200,Riverside,Riverside,3.50673419344,3.50673419344,-35.72599332303125,174.3396423117436,1721158.6053487596,6045615.05119488,1721158.6053,6045615.0512
POINT (174.3000596744641 -35.75164207602188),107300,Raumanga,Raumanga,3.46030354787,3.46030354787,-35.75164207640192,174.3000596741479,1717540.8003708478,6042818.282458227,1717540.8004,6042818.2825
POINT (174.30903789548864 -35.741831476875745),107400,Tarewa,Tarewa,0.940684538832,0.940684538832,-35.74183147725024,174.30903789600214,1718367.1099458786,6043895.665157842,1718367.1099,6043895.6652
POINT (174.32005871665788 -35.73638698707415),107500,Morningside (Whangarei District),Morningside (Whangarei District),1.20226014593,1.20226014593,-35.73638698745422,174.32005871696634,1719371.8299273252,6044486.205157469,1719371.8299,6044486.2052
POINT (174.50663548186134 -35.62892038179764),107600,Ngunguru,Ngunguru,4.95270146794,4.95270146794,-35.62892038158377,174.50663548165318,1736427.8620815093,6056163.374323999,1736427.8621,6056163.3743
POINT (174.28663097892888 -35.787208995612644),107700,Otaika-Portland,Otaika-Portland,41.5092255007,41.5092255007,-35.787208996039105,174.2866309794504,1716274.829746507,6038889.241552081,1716274.8297,6038889.2416
POINT (174.21595603599462 -35.895887124498444),107800,Oakleigh-Mangapai,Oakleigh-Mangapai,323.772943071,323.772943071,-35.89588712422473,174.21595603571623,1709737.6903752484,6026916.292430678,1709737.6904,6026916.2924
POINT (174.3307524081002 -35.74927354161415),107900,Port-Limeburners,Port-Limeburners,7.41160662923,7.41160662923,-35.74927354202177,174.33075240818485,1720319.5108070376,6043043.767354684,1720319.5108,6043043.7674
POINT (174.47344364960668 -35.71820887435198),108000,Pataua,Pataua,172.493426469,172.493426469,-35.71820887443825,174.47344364949652,1733273.518289888,6046305.003990569,1733273.5183,6046305.004
POINT (174.3690029549923 -35.74654244153119),108100,Onerahi Park,Onerahi Park,1.99947350841,1.99947350841,-35.74654244167219,174.369002954981,1723782.3577987554,6043299.0859843725,1723782.3578,6043299.086
POINT (174.3618071242817 -35.74868353876037),108200,Sherwood Rise,Sherwood Rise,1.30646049469,1.30646049469,-35.74868353852758,174.36180712411365,1723128.38828516,6043070.655926032,1723128.3883,6043070.6559
POINT (174.36352430266555 -35.76617490457531),108300,Onerahi,Onerahi,2.29351822495,2.29351822495,-35.766174904286004,174.3635243024037,1723256.6713767736,6041128.352732419,1723256.6714,6041128.3527
POINT (174.41096858452886 -35.80176703905474),108400,Inlet Whangārei Harbour,Inlet Whangarei Harbour,0.0,103.016225867,-35.80176703946302,174.41096858468055,1727488.8405130554,6037119.717354511,1727488.8405,6037119.7174
POINT (174.42811536600104 -35.75997598496099),108500,Parua Bay,Parua Bay,39.1591415325,39.1591415325,-35.75997598517638,174.42811536625894,1729105.8189229637,6041732.785375765,1729105.8189,6041732.7854
POINT (174.38535902414552 -35.91377698270026),108600,Bream Bay,Bream Bay,298.856896454,298.856896454,-35.91377698304452,174.38535902448905,1724998.7222304563,6024728.363461372,1724998.7222,6024728.3635
POINT (174.45969670921687 -35.83029539826071),108700,Marsden Bay,Marsden Bay,2.58676114779,2.58676114779,-35.83029539866299,174.45969670948455,1731844.807923508,6033890.73605501,1731844.8079,6033890.7361
POINT (174.45708880453316 -35.87867333160233),108800,Ruakākā,Ruakaka,15.592441582,15.592441582,-35.87867333170526,174.45708880412056,1731529.2857625782,6028528.00788913,1731529.2858,6028528.0079
POINT (174.57235040801194 -35.84015148152531),108900,Bream Head,Bream Head,111.159821462,111.159821462,-35.84015148176382,174.57235040779332,1742003.2879798245,6032639.79687384,1742003.288,6032639.7969
POINT (174.45082529063606 -36.03330341717698),109000,Waipu,Waipu,136.605503484,136.605503484,-36.03330341695206,174.45082529071726,1730708.7740076843,6011384.085924832,1730708.774,6011384.0859
POINT (173.8158585869606 -35.938664266171344),109100,Kaipara Coastal,Kaipara Coastal,1248.22019405,1248.22019405,-35.9386642659627,173.81585858748247,1673589.0725472686,6022547.023222756,1673589.0725,6022547.0232
POINT (173.9709203792327 -35.87696880606259),109200,Maungaru,Maungaru,691.80665788,691.80665788,-35.87696880571895,173.97092037963498,1687643.7884366915,6029262.144637764,1687643.7884,6029262.1446
POINT (173.86524077495605 -35.93920086043277),109300,Dargaville,Dargaville,12.5588660877,12.5588660877,-35.93920086033912,173.8652407747399,1678042.8384805948,6022449.149910569,1678042.8385,6022449.1499
POINT (174.1465019276709 -36.08478727416526),109400,Ruawai-Matakohe,Ruawai-Matakohe,619.670664001,619.670664001,-36.08478727389342,174.14650192800505,1703222.89923044,6006039.0097298045,1703222.8992,6006039.0097
POINT (174.31635176527035 -36.11269420132408),109500,Otamatea (Kaipara District),Otamatea (Kaipara District),244.882051216,244.882051216,-36.11269420162015,174.31635176482854,1718473.841259787,6002749.803067696,1718473.8413,6002749.8031
POINT (174.34693924507678 -36.10952445657141),109600,Maungaturoto,Maungaturoto,21.5996710188,21.5996710188,-36.1095244569841,174.34693924490077,1721231.7919835178,6003063.691954441,1721231.792,6003063.692
POINT (174.4195325771877 -36.20145399989664),109700,Kaiwaka,Kaiwaka,366.374882054,366.374882054,-36.20145399984965,174.41953257724077,1727616.895904845,5992773.152905138,1727616.8959,5992773.1529
POINT (174.54556656971988 -36.11738889531251),109800,Mangawhai Rural,Mangawhai Rural,91.1610055827,91.1610055827,-36.11738889498183,174.54556657012034,1739096.6986366198,6001925.277836091,1739096.6986,6001925.2778
POINT (174.58406688944802 -36.0944211493056),109900,Mangawhai Heads,Mangawhai Heads,6.98908686657,6.98908686657,-36.09442114886821,174.58406688967165,1742603.4082209177,6004417.283948168,1742603.4082,6004417.2839
POINT (174.58722891347878 -36.11098357028452),110000,Inlet Mangawhai Harbour,Inlet Mangawhai Harbour,0.0,5.87637254358,-36.11098357071175,174.58722891357905,1742858.0897082435,6002575.377852433,1742858.0897,6002575.3779
POINT (174.5716700781206 -36.122400596991184),110100,Mangawhai,Mangawhai,1.99408824615,1.99408824615,-36.12240059658664,174.57167007807143,1741437.1298962962,6001331.649944925,1741437.1299,6001331.6499
POINT (174.4018652171012 -36.33350471506007),110200,Okahukura Peninsula,Okahukura Peninsula,465.517358371,465.517358371,-36.333504714972086,174.4018652173151,1725816.4334193368,5978147.918309478,1725816.4334,5978147.9183
POINT (174.32661337512835 -36.45345467063908),110300,Inlet Kaipara Harbour South,Inlet Kaipara Harbour South,0.0,391.723180411,-36.45345467107685,174.32661337540262,1718879.4299239053,5964937.074651101,1718879.4299,5964937.0747
POINT (174.62643239589218 -36.254346018993694),110400,Cape Rodney,Cape Rodney,372.959446922,372.959446922,-36.2543460188165,174.62643239587825,1746120.2888990685,5986613.603219644,1746120.2889,5986613.6032
POINT (174.52152774537674 -36.29284887929023),110500,Wellsford,Wellsford,4.55290137182,4.55290137182,-36.292848879625325,174.52152774521048,1736627.7343844783,5982495.582863047,1736627.7344,5982495.5829
POINT (175.16240066411092 -36.26137520525541),110600,Oceanic Auckland Region East,Oceanic Auckland Region East,0.0,7823.2946785,-36.26137520491516,175.16240066429563,1794260.8637174072,5984891.774836981,1794260.8637,5984891.7748
POINT (174.3123695304 -36.593551373581214),110700,South Head,South Head,468.543431317,468.543431317,-36.593551373906,174.31236953053477,1717391.057311564,5949413.209263806,1717391.0573,5949413.2093
POINT (174.48881590113038 -36.46348252075476),110800,Kaipara Hills,Kaipara Hills,317.522998709,317.522998709,-36.4634825209563,174.48881590125083,1733398.3309104447,5963612.397377464,1733398.3309,5963612.3974
POINT (174.6541662376123 -36.34661398129525),110900,Dome Valley-Matakana,Dome Valley-Matakana,84.7534139096,84.7534139096,-36.34661398115631,174.65416623742522,1748437.1356834674,5976335.737015662,1748437.1357,5976335.737
POINT (174.29704438338294 -36.90290849834224),111000,Oceanic Auckland Region West,Oceanic Auckland Region West,0.0,2384.0553793,-36.90290849818619,174.29704438379488,1715555.257536934,5915112.766116814,1715555.2575,5915112.7661
POINT (174.65160439500127 -36.38893200482646),111100,Warkworth West,Warkworth West,11.3647914679,11.3647914679,-36.38893200472287,174.65160439462488,1748126.9631664297,5971645.10851203,1748126.9632,5971645.1085
POINT (174.6247408053325 -36.46852400950383),111200,Puhoi Valley,Puhoi Valley,236.542069615,236.542069615,-36.46852400919715,174.6247408049928,1745568.73917013,5962856.384034503,1745568.7392,5962856.384
POINT (174.66791844445032 -36.40528870985349),111300,Warkworth East,Warkworth East,4.21945956463,4.21945956463,-36.40528871019274,174.66791844472868,1749558.8867243046,5969805.405961893,1749558.8867,5969805.406
POINT (174.6985618723727 -36.39778779058789),111400,Sandspit,Sandspit,22.4415027303,22.4415027303,-36.397787790582754,174.6985618719326,1752321.5027605323,5970589.605901213,1752321.5028,5970589.6059
POINT (174.77149187144832 -36.36144228222399),111500,Tawharanui Peninsula,Tawharanui Peninsula,46.7037653314,46.7037653314,-36.36144228215591,174.77149187199885,1758936.203849525,5974504.120306574,1758936.2038,5974504.1203
POINT (174.48364656392533 -36.603318786941976),111600,Te Kuru,Te Kuru,96.2326482502,96.2326482502,-36.6033187868529,174.48364656337318,1732695.945750763,5948106.738910633,1732695.9458,5948106.7389
POINT (174.72519061652045 -36.42024344798667),111700,Snells Beach,Snells Beach,3.82784147597,3.82784147597,-36.42024344823583,174.7251906165721,1754665.1604041269,5968056.084672218,1754665.1604,5968056.0847
POINT (175.38773648707027 -36.19823668245753),111800,Barrier Islands,Barrier Islands,887.818826084,887.818826084,-36.198236682803774,175.3877364873816,1814680.094426991,5991421.118160007,1814680.0944,5991421.1182
POINT (174.74601459632274 -36.4571194422226),111900,Algies Bay-Scotts Landing,Algies Bay-Scotts Landing,15.8569893731,15.8569893731,-36.45711944179643,174.74601459583266,1756458.152856929,5963931.544748011,1756458.1529,5963931.5447
POINT (175.01777178682494 -36.53243869694823),112000,Inlets other Auckland,Inlets other Auckland,0.0,123.246933702,-36.53243869729453,175.0177717873739,1780637.657548326,5955099.806360326,1780637.6575,5955099.8064
POINT (174.60272121635415 -36.58041266610974),112100,Wainui-Waiwera,Wainui-Waiwera,78.7131982942,78.7131982942,-36.5804126663944,174.60272121634694,1743389.0346988218,5950476.815268403,1743389.0347,5950476.8153
POINT (174.4359928891392 -36.65763462490538),112200,Parakai,Parakai,1.45487644646,1.45487644646,-36.65763462480286,174.4359928886388,1728343.45705544,5942145.900412037,1728343.4571,5942145.9004
POINT (174.47108525768445 -36.68780982038428),112300,Helensville Rural,Helensville Rural,57.0915310795,57.0915310795,-36.68780981999007,174.47108525729422,1731428.7294658006,5938750.815544257,1731428.7295,5938750.8155
POINT (174.45425299080347 -36.6749691450097),112400,Helensville,Helensville,3.36569703492,3.36569703492,-36.67496914497354,174.45425299072846,1729946.421593356,5940198.272204104,1729946.4216,5940198.2722
POINT (174.584236067653 -36.63734824556557),112500,Waitoki,Waitoki,40.7532213709,40.7532213709,-36.63734824518421,174.58423606755267,1741630.940991724,5944187.89874243,1741630.941,5944187.8987
POINT (174.5157406090856 -36.70989727933196),112600,Waikoukou Valley,Waikoukou Valley,52.8606684996,52.8606684996,-36.70989727930736,174.5157406093522,1735379.8151238514,5936238.312602337,1735379.8151,5936238.3126
POINT (174.67589772549528 -36.5810955809344),112700,Orewa North,Orewa North,3.03090219989,3.03090219989,-36.58109558127296,174.67589772573214,1749935.056120531,5950289.384062028,1749935.0561,5950289.3841
POINT (174.6893555803436 -36.57001947233421),112800,Hatfields Beach,Hatfields Beach,0.923252079071,0.923252079071,-36.57001947257844,174.68935558011444,1751160.7668790123,5951497.080873218,1751160.7669,5951497.0809
POINT (174.67896117078007 -36.59101498655473),112900,Orewa South,Orewa South,2.31157328325,2.31157328325,-36.5910149867099,174.67896117029144,1750189.9259559792,5949184.147183504,1750189.926,5949184.1472
POINT (174.6944525897832 -36.587264482968266),113000,Orewa Central,Orewa Central,1.45289476991,1.45289476991,-36.587264483082826,174.6944525897027,1751583.150892565,5949575.899987368,1751583.1509,5949575.9
POINT (174.67227334332628 -36.601500830437885),113100,Millwater North,Millwater North,1.75258283779,1.75258283779,-36.60150083071317,174.67227334326634,1749571.3753940992,5948031.286169511,1749571.3754,5948031.2862
POINT (174.44497828697723 -36.781381772445634),113200,Waipatukahu,Waipatukahu,51.9309030453,51.9309030453,-36.7813817720909,174.44497828681895,1728939.5363864696,5928405.562739559,1728939.5364,5928405.5627
POINT (174.66997297173387 -36.612290251257406),113300,Millwater South,Millwater South,2.42008035946,2.42008035946,-36.61229025166016,174.66997297120162,1749344.798451614,5946837.891156104,1749344.7985,5946837.8912
POINT (174.65374029325616 -36.64471002758286),113400,Dairy Flat North,Dairy Flat North,22.9572440694,22.9572440694,-36.64471002754154,174.65374029310055,1747831.0473861622,5943266.370604785,1747831.0474,5943266.3706
POINT (174.6189137506198 -36.67100328467434),113500,Dairy Flat West,Dairy Flat West,30.9819460191,30.9819460191,-36.67100328439621,174.61891375113763,1744668.3715467923,5940402.490430043,1744668.3715,5940402.4904
POINT (174.6865143462806 -36.60606427059459),113600,Kingsway,Kingsway,0.903110396236,0.903110396236,-36.6060642710337,174.68651434613068,1750836.3367857272,5947502.749851473,1750836.3368,5947502.7499
POINT (174.57418923681251 -36.71463402255835),113700,Riverhead Forest,Riverhead Forest,48.4220029988,48.4220029988,-36.71463402232455,174.57418923688783,1740591.9481071506,5935628.647025804,1740591.9481,5935628.647
POINT (174.6749244177075 -36.6240222395226),113800,Silverdale Central (Auckland),Silverdale Central (Auckland),3.35982755476,3.35982755476,-36.62402223907591,174.67492441795142,1749764.939022669,5945528.634049132,1749764.939,5945528.634
POINT (174.69545974684397 -36.61127025888781),113900,Red Beach West,Red Beach West,1.83998366071,1.83998366071,-36.61127025863567,174.6954597468119,1751626.2571976215,5946911.111727974,1751626.2572,5946911.1117
POINT (174.70488991571148 -36.60592112613233),114000,Red Beach East,Red Beach East,1.56445571554,1.56445571554,-36.60592112645497,174.7048899152671,1752480.2101596105,5947489.615464861,1752480.2102,5947489.6155
POINT (174.68791374476535 -36.63663425624394),114100,Silverdale South (Auckland),Silverdale South (Auckland),10.1897424817,10.1897424817,-36.63663425623096,174.68791374441508,1750901.8884687005,5944109.111701944,1750901.8885,5944109.1117
POINT (174.47904089625197 -36.77727776872909),114200,Waimauku,Waimauku,5.63271735033,5.63271735033,-36.7772777688661,174.479040896219,1731986.2693968224,5928814.407184836,1731986.2694,5928814.4072
POINT (174.87552875887684 -36.65811989005686),114300,Gulf Islands,Gulf Islands,619.669991043,619.669991043,-36.65811988969594,174.87552875915782,1767629.9992258863,5941414.027039431,1767629.9992,5941414.027
POINT (174.71803989515533 -36.61796366136343),114400,Vipond,Vipond,1.38113818188,1.38113818188,-36.61796366146557,174.7180398954329,1753632.507924613,5946132.6534881685,1753632.5079,5946132.6535
POINT (174.42922667096272 -36.82524345668244),114500,Muriwai,Muriwai,3.01508520538,3.01508520538,-36.82524345706296,174.42922667062302,1727461.1602690695,5923560.688458233,1727461.1603,5923560.6885
POINT (174.72783601755623 -36.62371098558575),114600,Stanmore Bay West,Stanmore Bay West,0.986844815966,0.986844815966,-36.62371098589612,174.72783601796812,1754497.1115362055,5945479.321864844,1754497.1115,5945479.3219
POINT (174.52134161102464 -36.79040001458616),114700,Kumeu Rural West,Kumeu Rural West,24.4266934645,24.4266934645,-36.79040001502633,174.52134161110965,1735738.1878068054,5927299.428351031,1735738.1878,5927299.4284
POINT (174.7099227218442 -36.66711367372013),114800,Okura Bush,Okura Bush,28.9891749619,28.9891749619,-36.66711367371586,174.70992272151142,1752809.4318702568,5940692.863500951,1752809.4319,5940692.8635
POINT (174.73358327362283 -36.636615230812126),114900,Whangaparāoa Central,Whangaparaoa Central,3.69157781698,3.69157781698,-36.63661523072752,174.73358327396653,1754985.204530893,5944038.446708771,1754985.2045,5944038.4467
POINT (174.54286708809497 -36.76998312837754),115000,Kumeu-Huapai,Kumeu-Huapai,6.32109502844,6.32109502844,-36.76998312843939,174.54286708794,1737695.4089860576,5929533.724293344,1737695.409,5929533.7243
POINT (174.74176363056074 -36.629326202226544),115100,Stanmore Bay East,Stanmore Bay East,1.33781837406,1.33781837406,-36.62932620209693,174.7417636306902,1755731.27991183,5944833.859914106,1755731.2799,5944833.8599
POINT (174.75029759346612 -36.62973708539518),115200,Manly West,Manly West,1.03239790176,1.03239790176,-36.62973708576649,174.7502975932416,1756493.540179168,5944774.397159105,1756493.5402,5944774.3972
POINT (174.46069012755618 -36.84647943417173),115300,Muriwai Valley-Bethells Beach,Muriwai Valley-Bethells Beach,41.273348383,41.273348383,-36.84647943388391,174.46069012794328,1730231.2859350017,5921162.334231395,1730231.2859,5921162.3342
POINT (174.7770412790768 -36.61664367230357),115400,Tindalls-Matakatia,Tindalls-Matakatia,3.04868361264,3.04868361264,-36.61664367214252,174.7770412790235,1758911.7905955536,5946183.06991788,1758911.7906,5946183.0699
POINT (174.64336328082223 -36.72270861180351),115500,Coatesville,Coatesville,24.3661769093,24.3661769093,-36.72270861206791,174.6433632805269,1746755.0418731146,5934629.103071083,1746755.0419,5934629.1031
POINT (174.67916407448493 -36.69560269793269),115600,Dairy Flat South,Dairy Flat South,15.217100648,15.217100648,-36.69560269781649,174.6791640750274,1750005.0678486829,5937580.826711998,1750005.0678,5937580.8267
POINT (174.79413674476058 -36.60949658001347),115700,Gulf Harbour North,Gulf Harbour North,1.757095888,1.757095888,-36.60949657972996,174.79413674435037,1760455.5091638886,5946947.552632056,1760455.5092,5946947.5526
POINT (174.76128799527532 -36.63338985915148),115800,Manly East,Manly East,1.57463150444,1.57463150444,-36.63338985917571,174.76128799472866,1757468.8428510616,5944351.178898139,1757468.8429,5944351.1789
POINT (174.5837024926178 -36.75809984220993),115900,Riverhead,Riverhead,4.0496210682,4.0496210682,-36.758099841896176,174.5837024930042,1741361.901635066,5930792.525634213,1741361.9016,5930792.5256
POINT (174.82325732707673 -36.60509802868224),116000,Army Bay,Army Bay,6.21560447754,6.21560447754,-36.605098028737,174.82325732714628,1763069.3753060957,5947386.488093712,1763069.3753,5947386.4881
POINT (174.5745688262176 -36.77658092698195),116100,Kumeu Rural East,Kumeu Rural East,14.9221588428,14.9221588428,-36.776580927367895,174.5745688265237,1740512.8330266064,5928755.66895671,1740512.833,5928755.669
POINT (174.79625616398525 -36.62011096516381),116200,Gulf Harbour South,Gulf Harbour South,2.42885441243,2.67530903433,-36.62011096492744,174.7962561635475,1760623.0475613342,5945766.429126873,1760623.0476,5945766.4291
POINT (174.61583784479947 -36.75506519421052),116300,Paremoremo West,Paremoremo West,9.47703047691,9.47703047691,-36.755065194381785,174.615837844856,1744236.2145047204,5931081.248580884,1744236.2145,5931081.2486
POINT (174.5542497094219 -36.82164642981325),116400,Taupaki,Taupaki,27.2027775101,27.2027775101,-36.82164643019374,174.55424970956818,1738618.1888123576,5923785.701957557,1738618.1888,5923785.702
POINT (174.73306752139882 -36.689465711780855),116500,Long Bay,Long Bay,2.78766795041,2.78766795041,-36.68946571161654,174.733067521862,1754833.1604417083,5938175.960217421,1754833.1604,5938175.9602
